id,user_id,session_id,source_photo_file_id,user_input,generated_prompt,result_storage_path,sticker_set_name,created_at,telegram_file_id,is_example,style_preset_id,env,idea_source
170cf464-3a0e-48c1-9949-070d37f1144a,622e0d2f-4eef-40a1-ac7d-ff3b5c7e4ff9,8fb199bf-cb62-4918-b9fa-1b7b0e16694d,AgACAgIAAxkBAAImiGmJDIXARBqxJrAaBM6M6s8NOy0tAAK_F2sb--dJSIZ_CTlPScsnAQADAgADeQADOgQ,"Shoujo anime style, soft pastel colors, sparkles and bubbles, dreamy starry eyes, delicate features, bishoujo aesthetic","Create a high-quality messenger sticker. Style: Shoujo anime style, characterized by soft pastel colors, sparkles and bubbles, dreamy starry eyes, and delicate features, embodying a bishoujo aesthetic. Character: ISOLATE and extract ONLY the main subject from the provided photo. Ignore all background elements, furniture, surroundings. Preserve recognizable facial features, proportions, and overall likeness. Adapt proportions to match the Shoujo style while keeping facial identity. Concept: Create a dreamy, ethereal mood with sparkles and bubbles enhancing the soft pastel color palette. Composition: Character occupies maximum canvas area with a clear silhouette. Outline: Soft edges, with subtle color gradients instead of hard lines to enhance the dreamy feel. Visual design: Soft pastel colors, gradient shading to create depth, sparkles and bubbles overlay for a magical effect. Background: Solid light pastel color (e.g., light pink or lavender) that complements the character's color palette and allows for easy background removal. Requirements: No watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for clean background removal and messenger sticker use.",stickers/622e0d2f-4eef-40a1-ac7d-ff3b5c7e4ff9/8fb199bf-cb62-4918-b9fa-1b7b0e16694d/1770589351398.webp,,2026-02-08 22:22:31.415073+00,CAACAgIAAxkDAAImjWmJDKcajgO57Wjqt4gkL3X8vYAxAAK6kwAC--dJSMOsU-XYFRxhOgQ,false,anime_romance,prod,
171f80f9-e1dc-4c9c-8cbe-49fd1cd5b97d,f1e39cca-fb25-448b-b053-a172ac97e7d7,84c31943-7be0-4e65-beaf-e37ae88a3133,AgACAgIAAxkBAAI0LGmLkZKk5PaJC-mcrZ3yE0u1Kav7AAJkEmsbvNZhSGFxPBiEvQa2AQADAgADbQADOgQ,"[assistant] style: Мультяшеый, emotion: Любовь, pose: Они целуются","Create a telegram sticker of the person from the photo.

Style: Мультяшеый
Emotion: Любовь
Pose/gesture: Они целуются

Requirements:
- Solid black background (NOT white, NOT transparent) — critical for clean cutout
- Sticker-like proportions (head slightly larger)
- No outline/border around the character
- Expressive and recognizable
- High contrast between character and background",stickers/f1e39cca-fb25-448b-b053-a172ac97e7d7/84c31943-7be0-4e65-beaf-e37ae88a3133/1770754516205.webp,,2026-02-10 20:15:16.330885+00,CAACAgIAAxkDAAI0NmmLkdSBT6YJfqifAcoSUuiQZsRdAALUlQACHX5gSEA7yT5R2qx5OgQ,false,assistant,prod,
187f4a5a-b294-49c3-86c1-c3fb93a1343a,29bfe1fe-06d1-4dd5-864e-196cedfb7cc6,f49cf35d-d648-4f66-9ad9-e1fd775382bc,AgACAgIAAxkBAAIGZGmEPRs-XS3aZXG0E1zixvCQvDUUAAJWDmsbuJAgSF4sOoieTujuAQADAgADeQADOAQ,"cute kawaii style, soft pastel colors, rounded shapes","Create a high-quality messenger sticker. Style: Cute kawaii style, featuring soft pastel colors and rounded shapes. Character: Use the character from the provided photo as the base. Preserve recognizable facial features and overall likeness. Adapt proportions to match the style. Concept: gentle smiling expression. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, soft shading, rounded features, gentle colors. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/29bfe1fe-06d1-4dd5-864e-196cedfb7cc6/f49cf35d-d648-4f66-9ad9-e1fd775382bc/1770274087354.webp,,2026-02-05 06:48:41.802893+00,CAACAgIAAxkDAAIGaGmEPUnnAUjY42ILPBRTd_CmajL3AAIYjwACuJAgSElJOMScC3pjOAQ,false,cute,prod,
1910fc20-af86-4e73-a123-7128278332c3,3c3c96d8-7869-4720-a1fa-a7ca38e53e89,e6b7b433-9333-43ff-b40f-a236195eef80,AgACAgIAAxkBAAIISWmEohjlBLqbOpnbJhhZ1Ff_hD9nAAKSEGsbz3MpSBMT-MBU0N_nAQADAgADdwADOAQ,"internet meme style, exaggerated expression, reaction face","internet meme style, exaggerated expression, reaction face",stickers/3c3c96d8-7869-4720-a1fa-a7ca38e53e89/e6b7b433-9333-43ff-b40f-a236195eef80/1770299984736.webp,,2026-02-05 13:59:49.685576+00,CAACAgIAAxkDAAIITWmEolWUvz5gA-h5oPFlbwyKjVFOAAIOkQACz3MpSJC96OkEXZzuOAQ,false,meme,prod,
1927a2a8-4c23-495c-bc7c-21a6258597e2,a35f8928-326d-4791-9619-b1c90009b52d,76c189fc-e00d-4071-9698-0d41e9e987ad,AgACAgEAAxkBAAIlNmmIy0BjHIl7IaGy0U7pl0uKpFjwAALYC2sbFU5IROBlfVHWdJ-EAQADAgADeQADOgQ,"Soft romantic style, watercolor effect, floating hearts, warm pink tones, dreamy gentle expression","Create a high-quality messenger sticker. Style: Soft romantic watercolor style, delicate brushstrokes, gentle gradients, dreamy atmosphere. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: dreamy gentle expression, floating hearts around the character. Composition: Character occupies maximum canvas area. Outline: Soft edges, no hard lines, watercolor bleed effect. Visual design: Warm pink tones, pastel colors, subtle shading, watercolor paper texture. Background: Solid light gray background for easy removal. Requirements: No watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for clean background removal and messenger sticker use.",stickers/a35f8928-326d-4791-9619-b1c90009b52d/76c189fc-e00d-4071-9698-0d41e9e987ad/1770572637090.webp,,2026-02-08 17:43:57.12881+00,CAACAgIAAxkDAAIlOmmIy13KM3ThIRUu3ys4uRH9NXGkAAIP5wACzY5ASNO5s4UVEMkCOgQ,false,love_soft,prod,
199e33f5-98b6-4ac2-8e04-e0bd8ba3f315,96228630-f861-46c2-9ae3-273e9a07f603,291a0f2c-054d-43b1-a1c5-7980179e425c,AgACAgIAAxkBAAIDammC-2uqb6n-q9SFGpi0B-ILezj4AAIXE2sblVoQSL_EoDyM1_onAQADAgADeQADOAQ,"comic book style, halftone dots, dynamic poses, speech bubbles","Update the sticker to show this emotion: warm smile, gentle expression, content. Keep the same character, style, and colors.",stickers/96228630-f861-46c2-9ae3-273e9a07f603/291a0f2c-054d-43b1-a1c5-7980179e425c/1770193064596.webp,,2026-02-04 08:17:44.715444+00,CAACAgIAAxkDAAIDj2mDAAGobagjsMh-yKNVb5RCpZV35gAC04oAArn5GEi43RMF9jjLSjgE,false,,prod,
19fba4f7-67ea-46dd-8d9b-f183ed6fac81,193d6585-57cb-4c35-9247-aa0cf98988bb,54d3e2bd-7e8f-4c4f-a275-98e819238ca5,AgACAgIAAxkBAAIDlWmDAAG9yBGO9F8CBrdil99SedN_nQACnAxrG7n5GEiXB7QWtGawpwEAAwIAA3kAAzgE,"Harry Potter wizard style, Hogwarts aesthetic, magical robes, wand, mystical aura","Create a high-quality messenger sticker. Style: Harry Potter wizard style, Hogwarts aesthetic, magical robes, wand, mystical aura. Character: Use the character from the provided photo as the base. Preserve recognizable facial features and overall likeness. Adapt proportions to match the style. Composition: Character occupies maximum canvas area, bold uniform border around the character (thick, approx 25–35% outline width), smooth and consistent outline. Visual design: High contrast, strong edge separation, simplified shapes, no soft edges, color palette consistent with Harry Potter universe. Requirements: Solid black background, no watermark, no logo, no frame, no text unless style requires it. Quality: Optimized for clean background removal and messenger sticker use.",stickers/193d6585-57cb-4c35-9247-aa0cf98988bb/54d3e2bd-7e8f-4c4f-a275-98e819238ca5/1770269711713.webp,p2s_42269230_1770259885125_by_photo_2_stickerbot,2026-02-05 05:35:11.739481+00,CAACAgIAAxkDAAIGNmmELA8YZ2ufr3d-j4i5fvNrjYmIAAL_kwACso0gSIgpw_vD39afOAQ,false,,prod,
1a0393ae-45e2-451e-ade8-9bf4dbfea969,661fc401-fb04-40a2-baed-242bd87b10d3,cfd633c6-68d7-429c-a747-5b5a47790388,AgACAgIAAxkBAAIDammC-2uqb6n-q9SFGpi0B-ILezj4AAIXE2sblVoQSL_EoDyM1_onAQADAgADeQADOAQ,"watercolor painting style, soft edges, artistic","Create a high-quality messenger sticker. Style: Watercolor painting style, with soft edges, delicate washes, and visible paper texture. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: an artistic and gentle representation. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, soft blending, translucent layers, muted color palette. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/661fc401-fb04-40a2-baed-242bd87b10d3/cfd633c6-68d7-429c-a747-5b5a47790388/1770193635323.webp,,2026-02-04 08:27:15.441632+00,CAACAgIAAxkDAAIDuWmDAuMAAZbkLYuKojT-VX0MXYg_fAACCosAArn5GEjv2lonmfoGqTgE,false,,prod,
1a0de1a3-e5b6-4f64-9e39-d9f3653f403c,e73e1939-1a9d-4059-bf80-8504de026229,5aa46c99-5470-439f-9e0d-600a96b61c27,AgACAgIAAxkBAAIfKGmHokC_lFprAAGTXFLgX4Wj9f8SVwAC1g1rG2sIQEh423LtLXl4XAEAAwIAA3kAAzoE,"Passionate romantic style, intense loving gaze, dramatic lighting, deep red and warm tones","Create a high-quality messenger sticker. Style: Passionate romantic style with soft focus and dramatic lighting. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: Intense loving gaze, expressing deep affection. Composition: Character occupies maximum canvas area, soft blurred edges to blend into the background. Visual design: Soft color palette with deep reds and warm tones, subtle shading to enhance the romantic mood. Outline: Soft edges. Requirements: Solid dark gray background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/e73e1939-1a9d-4059-bf80-8504de026229/5aa46c99-5470-439f-9e0d-600a96b61c27/1770496655645.webp,,2026-02-07 20:37:35.751971+00,CAACAgIAAxkDAAIfM2mHopBMuvDbZzM8kP182U1695OjAAJkjQACphBBSJUf1aYkLWSjOgQ,false,love_passion,prod,
1a1f6f1e-3e29-451a-a42f-d9c8e8d1e0cb,1f23e6dd-ea2d-47b4-abf8-b9a7971a9a20,c46084e3-9dbf-43c6-8bd2-da78b3a03ff2,AgACAgIAAxkBAAI5u2mNqNSfJVznt9_aohMv66hn2LG9AAJvF2sbdvJYSDSrtEU03q_yAQADAgADeQADOgQ,"Modern vector cartoon, clean geometric shapes, trendy flat design, minimalist features, stylish","Create a high-quality messenger sticker. Style: Modern vector cartoon, clean geometric shapes, trendy flat design, minimalist features. Subject: Analyze the provided photo. If one person, extract that person. If multiple people, extract all together. Remove only irrelevant background. Preserve recognizable facial features, proportions, likeness. Adapt proportions to match the vector cartoon style. Composition: Fit ALL characters fully into the frame, do not crop any person. Leave small padding. Bold uniform border (25-35% outline width). Visual design: High contrast, strong edge separation, simplified shapes, no soft edges, trendy color palette. Requirements: No watermark, no logo, no frame, no text. Quality: Optimized for clean automated background removal. CRITICAL REQUIREMENT: The background MUST be solid uniform bright green (#00FF00). Do NOT use any other background color. The ENTIRE area behind characters must be #00FF00 green.",stickers/1f23e6dd-ea2d-47b4-abf8-b9a7971a9a20/c46084e3-9dbf-43c6-8bd2-da78b3a03ff2/1770891518958.webp,,2026-02-12 10:18:44.133634+00,CAACAgIAAxkDAAI5w2mNqQQDgzXRXnaygTN5ky9-aCo3AAIGjgAC6vxwSDiW11pFiqrzOgQ,false,cartoon_modern,prod,
1a2a0b94-63b6-4a0f-b541-0ac5a9023ec9,8538d8af-5c45-4fef-9ada-b14574448b3b,3b45a9ab-397a-4b2b-8c77-1cda50a8eede,AgACAgIAAxkBAAMqaYBY8oKryOpsz1-wwpzxfgjqykQAAikRaxucSQABSEd0eltkve5lAQADAgADeQADOAQ,"3D rendered style, volumetric lighting, smooth surfaces","Update the sticker to show this emotion: warm smile, gentle expression, content. Keep the same character, style, and colors.",stickers/8538d8af-5c45-4fef-9ada-b14574448b3b/3b45a9ab-397a-4b2b-8c77-1cda50a8eede/1770108338909.webp,p2s_42269230_by_sticq_bot,2026-02-03 08:46:39.081005+00,,false,,prod,
1a7984bb-27c9-41da-bd6c-ad3c8820ebe2,34869d3c-9140-4b76-abcc-0442142b837d,96e0f21a-e09b-420d-8683-2749e85953b3,AgACAgIAAxkBAAIEwGmDSGzgS73lFx3sXGzl4-Dxvs87AAJXDWsb108gSK1iz1WfXq9sAQADAgADeQADOAQ,"emoji style, round face, simple features, expressive","Create a high-quality messenger sticker. Style: emoji style, featuring a round face and simplified features. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness, adapting them to the emoji style. Concept: expressive, conveying a clear emotion. Composition: Character occupies maximum canvas area, bold white border around the character (approx 35% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, very simplified shapes, flat shading, bright, saturated colors. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/34869d3c-9140-4b76-abcc-0442142b837d/96e0f21a-e09b-420d-8683-2749e85953b3/1770211473994.webp,,2026-02-04 13:24:34.10881+00,CAACAgIAAxkDAAIEzWmDSJJGbP5fBj6qHjm8vZ--d_0QAAL-mAAC108gSLTcnw20NjhzOAQ,false,cute,prod,
1ba34b8f-5292-481a-891b-be2861c71d70,c8c659dc-9707-42e3-96bd-2003514ca20e,9c95377b-1f3c-4383-8f53-13b20ce95af3,AgACAgIAAxkBAAICemmCNl2I3d0Dc8GxG-HkU2HQCtQZAAKyEmsbS4kQSH8-SxPNoYT1AQADAgADeAADOAQ,"text-based sticker, bold typography, speech bubble","Create a high-quality messenger sticker. Style: text-based sticker with bold typography inside a speech bubble. Character: Use the character from the provided photo as the base. Preserve recognizable facial features and overall likeness (as a simplified portrait within the speech bubble, if possible, or as a subtle background element). Concept: Short message inside the speech bubble. Composition: Large speech bubble occupying the maximum canvas area, bold white border around the bubble (approx 25% outline width), smooth and uniform border. Portrait of the character can be in the background. Visual design: Clean bold sticker outline, high contrast, simplified shapes, limited color palette. Requirements: black background, no watermark, no logo, no frame. Quality: Eye-catching, visually clear, optimized for messenger sticker.",stickers/c8c659dc-9707-42e3-96bd-2003514ca20e/9c95377b-1f3c-4383-8f53-13b20ce95af3/1770141301163.webp,,2026-02-03 17:55:01.185724+00,CAACAgIAAxkDAAICgGmCNnf3K_m1AlX3FxYDv6SdDYl1AAK8lQACS4kQSF9XW4d2ct1IOAQ,false,text,prod,
1be36118-99d4-48c3-9ee9-d0bcbc983671,2fe14a3c-47ed-4073-b637-a658faddaeae,ce7ba10a-1c48-4fd2-a3c9-76c35dedaef7,AgACAgIAAxkBAAIywmmLIl4lZ9ujBI_yfR6Pf15CwPssAAIoEWsbWM1hSBqSlhV6liz9AQADAgADeQADOgQ,"Love Is comic strip style, simple cute couple, minimal lines, sweet romantic. Tiny heart motifs only as part of character design or composition, no background decorations.","Create a high-quality messenger sticker. Style: Love Is comic strip style, simple cute couple, minimal lines, sweet romantic. Tiny heart motifs only as part of character design or composition, no background decorations. Subject: Analyze the provided photo. If one person, extract that person. If multiple people (couple), extract ALL of them together, preserving their relative positions. Remove only irrelevant background. Preserve recognizable facial features, proportions, likeness for every person. Composition: Fit ALL characters fully into the frame, do not crop any person. Leave small padding. Bold uniform border (25-35% outline width). Visual design: High contrast, simplified shapes, warm romantic palette. Requirements: No watermark, no logo, no frame. Quality: Optimized for clean automated background removal. CRITICAL REQUIREMENT: The background MUST be solid uniform bright green (#00FF00). Do NOT use any other background color. The ENTIRE area behind characters must be #00FF00 green.",stickers/2fe14a3c-47ed-4073-b637-a658faddaeae/ce7ba10a-1c48-4fd2-a3c9-76c35dedaef7/1770874947142.webp,p2s_42269230_1770726638409_by_photo_2_stickerbot,2026-02-12 05:42:27.255503+00,CAACAgIAAxkDAAI4c2mNaEOqLFfmc3T5vutgY1brINATAAIUlQACID1oSOZXbNMHZ418OgQ,false,ru_love_is,prod,idea_4
1c350c90-bf7c-4652-87d4-e41b8f07233f,827f6bdc-8762-4858-8347-fc075527965e,186a9f9c-3345-4614-957d-5a029082c4ce,CAACAgIAAxkDAAIOHWmFgntEZaMKyVI2-UD_P9KQcav9AAIPhgACB7MpSGT49MT8v4LFOAQ,,"Create a high-contrast messenger sticker.
Action: hands covering eyes, shy, peek-a-boo — show this pose/action clearly.
Character: ISOLATE and extract ONLY the main subject (person, animal, character) from the photo. Ignore all background elements, furniture, surroundings, and environmental context. Preserve recognizable facial features, style, and colors.
Composition: Character occupies maximum canvas area, clear silhouette, bold uniform border around the character (thick, approx 25–35% outline width), smooth and consistent outline.
Visual design: High contrast, strong edge separation, simplified shapes, no soft edges.
Requirements: Solid black background, no watermark, no logo, no frame.
Quality: Optimized for clean background removal and messenger sticker use.",stickers/827f6bdc-8762-4858-8347-fc075527965e/186a9f9c-3345-4614-957d-5a029082c4ce/1770358135147.webp,p2s_606651067_by_photo_2_stickerbot,2026-02-06 06:08:57.877655+00,CAACAgIAAxkDAAIOZWmFhXoDd5uaEw0-UiiyS-Tp1yLrAAJNhgACB7MpSBReRXL5_EIDOAQ,false,anime,prod,
1d682582-cfb9-4153-8b43-ada77f132106,8538d8af-5c45-4fef-9ada-b14574448b3b,f360588c-d511-468f-9fac-2a6281f40927,AgACAgIAAxkBAAMqaYBY8oKryOpsz1-wwpzxfgjqykQAAikRaxucSQABSEd0eltkve5lAQADAgADeQADOAQ,"cartoon style, bold outlines, vibrant colors, exaggerated features","Create a high-quality messenger sticker. Style: Cartoon style with bold outlines, vibrant colors, and exaggerated features. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: Expressive pose. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% or 35 % outline width), smooth and uniform border. Visual design: Clean bold white sticker outline, high contrast, simplified shapes, flat shading, color palette consistent with the vibrant cartoon style. Requirements: black background, no watermark, no logo, no frame, no text unless explicitly requested. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/8538d8af-5c45-4fef-9ada-b14574448b3b/f360588c-d511-468f-9fac-2a6281f40927/1770127422338.webp,p2s_42269230_by_sticq_bot,2026-02-03 14:03:42.359064+00,,false,,prod,
1dd61988-4454-4d39-9933-1198073a92cc,301b7f1d-8e5a-43c8-bbef-d2eb02eb30d9,3f2c0f5f-3d2c-418b-ad14-98415ff5b6cc,AgACAgIAAxkBAAImXmmJCW9IlsrP3ErZ01vVwOKmujMWAAKBGWsbVypJSDxpCiEEQS7uAQADAgADeQADOgQ,"American cartoon style, bold black outlines, flat bright colors, exaggerated proportions, expressive","Create a high-quality messenger sticker. Style: American cartoon style, bold black outlines, flat bright colors, exaggerated proportions. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: expressive pose and face. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, simplified shapes, flat shading, bright saturated colors. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/301b7f1d-8e5a-43c8-bbef-d2eb02eb30d9/3f2c0f5f-3d2c-418b-ad14-98415ff5b6cc/1770588628905.webp,,2026-02-08 22:10:29.030492+00,CAACAgIAAxkDAAImdmmJCdVmc7C7NrlL-XRmH-Db3IyqAAI4ogACcktJSOGGfiytgjYtOgQ,false,cartoon_american,prod,
1e4e2257-c75e-4c0d-9196-0d74b6bbfa2e,9970983c-b408-4f45-ad57-24245b767481,3d6fa289-4e51-4f80-b2b7-f3bd6284ac7a,AgACAgIAAxkBAAIPRGmFlrkbWVXebp1X5z_-gGbQB51KAAKdDmsb7copSKTowy3yFyljAQADAgADeAADOAQ,"Japanese anime illustration style with clean precise linework and cel-shading. Large expressive eyes with detailed reflections, stylized flowing hair with individual strands. Vibrant saturated colors, smooth gradients for skin tones. Dynamic and polished anime aesthetic.","Create a high-quality messenger sticker. Style: Japanese anime illustration style with clean, precise linework and cel-shading. Large expressive eyes with detailed reflections, stylized flowing hair with individual strands. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Adapt proportions to match anime style while keeping facial identity. Concept: default expression. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, vibrant saturated colors, smooth gradients for skin tones. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/9970983c-b408-4f45-ad57-24245b767481/3d6fa289-4e51-4f80-b2b7-f3bd6284ac7a/1770362613837.webp,,2026-02-06 07:23:33.863868+00,CAACAgIAAxkDAAIPS2mFlvWGCJ9j6Gl2ul4oFF2zhvhBAAKflwAC7copSPByKbZChgxlOAQ,false,anime,prod,
1e6f97de-7ab4-4d4f-82cd-3984154b014b,2fe14a3c-47ed-4073-b637-a658faddaeae,9fd8a416-d130-428f-952e-af67fee28c9c,AgACAgIAAxkBAAIsHmmJ1r1qMiZiryqknLmHA04b4LIdAALLFmsbWM1RSGZEJd2o3OTAAQADAgADeAADOgQ,"cartoonized vector illustration from photo, flat colors, simplified shapes, bold black outline, thick white sticker border, telegram sticker style, clean edges, high contrast, friendly expression, minimal details","Create a high-quality messenger sticker. Style: Cartoonized vector illustration with flat colors and simplified shapes. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: Friendly expression. Composition: Character occupies maximum canvas area with clear silhouette. Outline: Bold black outline with a thick white sticker border. Visual design: Clean edges, high contrast, minimal details, bright saturated colors. Background: Solid contrasting color (e.g., bright green or solid gray). Requirements: No watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for clean background removal and messenger sticker use.",stickers/2fe14a3c-47ed-4073-b637-a658faddaeae/9fd8a416-d130-428f-952e-af67fee28c9c/1770656394768.webp,p2s_42269230_1770620481441_by_photo_2_stickerbot,2026-02-09 16:59:54.787787+00,CAACAgIAAxkDAAIvOWmKEot0TPt-H0gcOmlJ6IJ-YGafAAIvmwACWM1RSP_lupah4zvuOgQ,true,cartoon_telegram,prod,
1e7ca7ea-9a6e-43f3-85ad-67a91b948f61,b31f7620-a877-47e1-80e0-d24f09bb3f5d,e04f60b5-fb67-49e4-8921-ea947c5905d5,AgACAgIAAxUAAWmNwtZLgOO8-VWP8sgl2D6wTkkzAAIZFGsbv81oSLUZGpBokXpmAQADAgADYwADOgQ,[avatar_demo] anime style,"Create a high-quality messenger sticker. Style: anime/manga art style, expressive eyes, clean bold lines, vibrant colors. Subject: Analyze the provided photo. Extract the person. Preserve recognizable facial features, hairstyle, and distinctive traits. Adapt proportions to anime style while keeping facial identity. The character should have a friendly, welcoming expression. Composition: Upper body or full body pose, facing the viewer. Fit the character fully into the frame, do not crop. Leave small padding around the edges. Bold uniform border around the composition (thick, approx 25-35% outline width), smooth and consistent outline. Visual design: High contrast, strong edge separation, simplified shapes, bright saturated anime color palette. Requirements: No watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for clean automated background removal. CRITICAL REQUIREMENT: The background MUST be a solid uniform bright green color (#00FF00). Do NOT use any other background color. The ENTIRE area behind the character must be filled with exactly #00FF00 green.",stickers/b31f7620-a877-47e1-80e0-d24f09bb3f5d/e04f60b5-fb67-49e4-8921-ea947c5905d5/1770898161706.webp,,2026-02-12 12:09:21.72778+00,CAACAgIAAxkDAAI7CmmNwxDylg7mSRmJ1I-1w2ePeDkkAAL3lgACTudxSKhRHDNGED12OgQ,false,anime_classic,prod,
1ea31fb4-23a5-4f7d-afb5-740331fd2902,193d6585-57cb-4c35-9247-aa0cf98988bb,29bb3a55-089a-403e-b8fc-20c622e74250,AgACAgIAAxkBAAIDlWmDAAG9yBGO9F8CBrdil99SedN_nQACnAxrG7n5GEiXB7QWtGawpwEAAwIAA3kAAzgE,"anime style, clean lines, expressive eyes, detailed hair","Create a high-contrast messenger sticker.
Emotion: sad, teary eyes, melancholic — show this emotion clearly on the character's face and body language.
Character: ISOLATE and extract ONLY the main subject (person, animal, character) from the photo. Ignore all background elements, furniture, surroundings, and environmental context. Preserve recognizable facial features, style, and colors.
Composition: Character occupies maximum canvas area, clear silhouette, bold uniform border around the character (thick, approx 25–35% outline width), smooth and consistent outline.
Visual design: High contrast, strong edge separation, simplified shapes, no soft edges.
Requirements: Solid black background, no watermark, no logo, no frame.
Quality: Optimized for clean background removal and messenger sticker use.",stickers/193d6585-57cb-4c35-9247-aa0cf98988bb/29bb3a55-089a-403e-b8fc-20c622e74250/1770281401681.webp,p2s_42269230_1770259885125_by_photo_2_stickerbot,2026-02-05 08:50:01.705898+00,CAACAgIAAxkDAAIG9WmEWbr61BRkynu_QXm8EFGw5p3bAAKilwACso0gSARWRjLnwtS-OAQ,false,,prod,
1f8232c3-e2e4-4bf1-a3c2-4584e25c77fd,193d6585-57cb-4c35-9247-aa0cf98988bb,5297518d-f9d8-46f1-8e77-5dd42b847adb,AgACAgIAAxkBAAIIeWmEpMBAd6fmyPc7lGEyvYh2hHXTAAKaDWsbso0oSOPaPushId69AQADAgADeQADOAQ,"cute kawaii style, soft pastel colors, rounded shapes","Create a high-quality messenger sticker. Style: cute kawaii style, soft pastel colors, rounded shapes. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Adapt proportions to match the style. Concept: happy, friendly expression. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, simplified shapes, flat shading, pastel color palette. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/193d6585-57cb-4c35-9247-aa0cf98988bb/5297518d-f9d8-46f1-8e77-5dd42b847adb/1770300642292.webp,p2s_42269230_1770259885125_by_photo_2_stickerbot,2026-02-05 14:10:42.410051+00,CAACAgIAAxkDAAIIfWmEpOJTnLKQLnO0b-0QYLZ_LG15AAKWkQACso0oSBAzU34ol3XKOAQ,false,,prod,
1f85a36c-0400-4ba1-b3c5-4bde71e535aa,a8880986-a8cb-44ce-ba37-ffb371a10a1e,b1eb0bbf-c5fb-4516-9ac5-896a5248cbd5,AgACAgIAAxkBAAItoWmJ7y8nEt3-z8Idn8BCajJyh1i7AAImFmsbZMFQSHUrn4UOVcWLAQADAgADeQADOgQ,"Japanese anime style, clean precise linework, cel-shading, large expressive eyes with detailed reflections, stylized flowing hair","Create a high-quality messenger sticker. Style: Japanese anime style with clean precise linework, cel-shading, large expressive eyes with detailed reflections, stylized flowing hair. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: Generic anime sticker with typical anime character features. Composition: Character occupies maximum canvas area with clear silhouette. Outline: Bold black outline around the character. Visual design: Cel-shading with distinct light and shadow areas, vibrant colors, detailed reflections in the eyes. Background: Solid contrasting color that makes background removal easy (e.g., bright green or solid gray). Requirements: No watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for clean background removal and messenger sticker use.",stickers/a8880986-a8cb-44ce-ba37-ffb371a10a1e/b1eb0bbf-c5fb-4516-9ac5-896a5248cbd5/1770647437521.webp,p2s_161456957_by_photo_2_stickerbot,2026-02-09 14:31:12.493934+00,CAACAgIAAxkDAAItpWmJ77DbWldRhR0ft_Uz3dWwDHQpAAIImAACZMFQSKkhLEWIvN6yOgQ,false,anime_classic,prod,
